Time,leaps,gnssId,SatelliteID,C1X,L1X,D1X,C1Xstd,L1Xstd,D1Xstd,C1Xvalid,L1Xvalid,L1XLocktime,L1XHalfCycleValid,L1XHalfCycleSubtrated,C1Xsnr,C7X,L7X,D7X,C7Xstd,L7Xstd,D7Xstd,C7Xvalid,L7Xvalid,L7XLocktime,L7XHalfCycleValid,L7XHalfCycleSubtrated,C7Xsnr
2024-07-10 07:45:23.003,18,2,21,27406809.34978114,144023754.98048624,1232.4501953125,9.0,15.0,11.0,1.0,0.0,0.0,0.0,0.0,30.0,,,,,,,,,,,,
2024-07-10 07:45:23.003,18,2,13,27741216.207737215,145781074.19512466,1615.158203125,9.0,15.0,11.0,1.0,0.0,0.0,0.0,0.0,26.0,27741216.9514818,111702383.11601768,1237.259765625,7.0,9.0,9.0,1.0,1.0,2900.0,1.0,0.0,29.0
2024-07-10 07:45:23.003,18,2,15,24340668.07112035,127911080.72448814,-237.29833984375,5.0,2.0,7.0,1.0,1.0,64500.0,1.0,0.0,41.0,24340670.80432936,98009791.2247633,-181.822998046875,3.0,1.0,6.0,1.0,1.0,64500.0,1.0,0.0,44.0
2024-07-10 07:45:23.003,18,2,34,25268202.276481416,132785297.25255,-2811.930419921875,5.0,3.0,7.0,1.0,1.0,64500.0,1.0,0.0,43.0,25268202.994399678,101744580.03633009,-2154.666259765625,5.0,5.0,8.0,1.0,1.0,64500.0,1.0,0.0,34.0
2024-07-10 07:45:23.003,18,2,27,24963647.43865477,131184853.81260447,-1441.244140625,5.0,3.0,7.0,1.0,1.0,64500.0,1.0,0.0,37.0,24963648.506275397,100518265.52811992,-1104.339111328125,3.0,2.0,7.0,1.0,1.0,20020.0,1.0,0.0,41.0
2024-07-10 07:45:23.003,18,2,30,,,,,,,,,,,,,26664454.009936552,107366706.77595387,-2979.96533203125,9.0,15.0,12.0,1.0,0.0,0.0,0.0,0.0,24.0
2024-07-10 07:45:24.003,18,2,5,27004551.914716855,141909881.8363128,1060.293701171875,5.0,3.0,7.0,1.0,1.0,21240.0,1.0,0.0,41.0,27004558.605356045,108736166.80947395,812.57373046875,7.0,6.0,9.0,1.0,1.0,460.0,1.0,0.0,35.0
2024-07-10 07:45:24.003,18,2,21,27406591.89333437,144022611.6585871,1234.459716796875,9.0,15.0,12.0,1.0,0.0,0.0,0.0,0.0,28.0,,,,,,,,,,,,
2024-07-10 07:45:24.003,18,2,13,27740907.66973935,145779453.62204158,1613.699951171875,8.0,8.0,10.0,1.0,1.0,380.0,1.0,0.0,27.0,27740910.05596823,111701145.91042055,1237.132568359375,7.0,8.0,8.0,1.0,1.0,3900.0,1.0,0.0,29.0
2024-07-10 07:45:24.003,18,2,15,24340713.393593676,127911317.88440835,-237.545166015625,4.0,2.0,7.0,1.0,1.0,64500.0,1.0,0.0,41.0,24340715.83322022,98009972.94940132,-182.04443359375,3.0,1.0,6.0,1.0,1.0,64500.0,1.0,0.0,44.0
2024-07-10 07:45:24.003,18,2,34,25268737.56512142,132788108.78816038,-2811.71142578125,5.0,3.0,7.0,1.0,1.0,64500.0,1.0,0.0,41.0,25268738.050183978,101746734.31316875,-2154.641357421875,5.0,5.0,8.0,1.0,1.0,64500.0,1.0,0.0,37.0
2024-07-10 07:45:24.003,18,2,27,24963921.514496822,131186295.14663059,-1441.679443359375,5.0,4.0,8.0,1.0,1.0,64500.0,1.0,0.0,37.0,24963922.717321735,100519369.90888035,-1104.889404296875,3.0,2.0,7.0,1.0,1.0,21020.0,1.0,0.0,41.0
2024-07-10 07:45:24.003,18,2,30,,,,,,,,,,,,,26665201.286823098,107369715.61743154,-3027.832763671875,9.0,15.0,12.0,1.0,0.0,0.0,0.0,0.0,20.0
2024-07-10 07:45:25.003,18,2,9,28741414.334161855,151037150.87914512,-1071.2353515625,11.0,15.0,12.0,1.0,0.0,0.0,0.0,0.0,27.0,,,,,,,,,,,,
2024-07-10 07:45:25.003,18,2,5,27004350.35255661,141908822.39522272,1059.432861328125,5.0,3.0,7.0,1.0,1.0,22240.0,1.0,0.0,42.0,27004355.965540152,108735351.12275748,811.693115234375,7.0,8.0,9.0,1.0,1.0,260.0,1.0,0.0,32.0
2024-07-10 07:45:25.003,18,2,30,26665914.71020112,140130326.92241144,-3855.4208984375,9.0,15.0,11.0,1.0,0.0,0.0,0.0,0.0,34.0,,,,,,,,,,,,
2024-07-10 07:45:25.003,18,2,21,27406362.905574314,144021408.99307108,1225.29638671875,9.0,15.0,11.0,1.0,0.0,0.0,0.0,0.0,30.0,,,,,,,,,,,,
2024-07-10 07:45:25.003,18,2,13,27740603.948280785,145777839.40881097,1613.115966796875,8.0,10.0,10.0,1.0,1.0,1380.0,1.0,0.0,27.0,27740602.935765658,111699908.97380175,1236.586669921875,7.0,8.0,8.0,1.0,1.0,4900.0,1.0,0.0,29.0
2024-07-10 07:45:25.003,18,2,15,24340758.679700743,127911555.52934556,-238.13426208496094,4.0,2.0,7.0,1.0,1.0,64500.0,1.0,0.0,40.0,24340761.16113801,98010155.07264839,-182.35740661621094,3.0,1.0,6.0,1.0,1.0,64500.0,1.0,0.0,44.0
2024-07-10 07:45:25.003,18,2,34,25269272.6114128,132790920.56337743,-2811.734130859375,4.0,3.0,7.0,1.0,1.0,64500.0,1.0,0.0,41.0,25269273.3160689,101748888.74224265,-2154.65234375,5.0,4.0,8.0,1.0,1.0,64500.0,1.0,0.0,35.0
2024-07-10 07:45:25.003,18,2,27,24964196.17387416,131187737.14619747,-1441.9970703125,5.0,3.0,7.0,1.0,1.0,64500.0,1.0,0.0,37.0,24964197.167785063,100520474.83327797,-1105.1016845703125,3.0,2.0,6.0,1.0,1.0,22020.0,1.0,0.0,41.0
2024-07-10 07:45:26.003,18,2,5,27004149.095426172,141907763.1879811,1059.322509765625,5.0,3.0,7.0,1.0,1.0,23240.0,1.0,0.0,40.0,27004157.156047054,108734539.36386903,811.50048828125,7.0,7.0,9.0,1.0,1.0,1260.0,1.0,0.0,32.0
2024-07-10 07:45:26.003,18,2,30,26666652.06656908,140134201.6295843,-3859.6220703125,9.0,15.0,12.0,1.0,0.0,0.0,0.0,0.0,34.0,26666657.39434626,107375578.28062704,-2954.608642578125,11.0,15.0,12.0,1.0,0.0,0.0,0.0,0.0,31.0
2024-07-10 07:45:26.003,18,2,21,27406133.854853876,144020205.2356311,1245.81396484375,9.0,15.0,12.0,1.0,0.0,0.0,0.0,0.0,29.0,,,,,,,,,,,,
2024-07-10 07:45:26.003,18,2,13,27740296.880987275,145776225.32485273,1615.60205078125,8.0,13.0,9.0,1.0,1.0,2380.0,1.0,0.0,27.0,27740295.856605995,111698672.35504323,1236.783447265625,7.0,9.0,8.0,1.0,1.0,5900.0,1.0,0.0,28.0
2024-07-10 07:45:26.003,18,2,15,24340803.800938156,127911793.54581422,-238.376220703125,4.0,2.0,7.0,1.0,1.0,64500.0,1.0,0.0,40.0,24340806.41597429,98010337.45329829,-182.71240234375,3.0,1.0,6.0,1.0,1.0,64500.0,1.0,0.0,43.0
2024-07-10 07:45:26.003,18,2,34,25269807.4188456,132793732.5406766,-2812.091796875,4.0,3.0,7.0,1.0,1.0,64500.0,1.0,0.0,42.0,25269808.70605977,101751043.36385404,-2154.9072265625,4.0,3.0,7.0,1.0,1.0,64500.0,1.0,0.0,37.0
2024-07-10 07:45:26.003,18,2,27,24964470.82026853,131189179.710536,-1443.3348388671875,5.0,3.0,7.0,1.0,1.0,64500.0,1.0,0.0,37.0,24964471.784234863,100521580.16132867,-1105.59326171875,3.0,2.0,6.0,1.0,1.0,23020.0,1.0,0.0,41.0
2024-07-10 07:45:27.003,18,2,5,27003947.762212783,141906704.2500668,1058.87841796875,5.0,3.0,7.0,1.0,1.0,24240.0,1.0,0.0,39.0,27003954.934687383,108733728.04440646,810.83544921875,6.0,5.0,8.0,1.0,1.0,2260.0,1.0,0.0,33.0
2024-07-10 07:45:27.003,18,2,30,26667384.712913863,140138051.5503338,-3863.498291015625,9.0,15.0,11.0,1.0,0.0,0.0,0.0,0.0,28.0,,,,,,,,,,,,
2024-07-10 07:45:27.003,18,2,21,27405873.491951328,144018837.0725011,1234.501220703125,9.0,15.0,11.0,1.0,0.0,0.0,0.0,0.0,29.0,27405853.342829417,110352014.1963617,940.859130859375,11.0,15.0,12.0,1.0,0.0,0.0,0.0,0.0,32.0
2024-07-10 07:45:27.003,18,2,13,27739988.584779628,145774623.69859233,1615.10791015625,8.0,10.0,10.0,1.0,1.0,580.0,1.0,0.0,27.0,27739988.15182113,111697435.99667135,1236.5545654296875,6.0,9.0,8.0,1.0,1.0,6900.0,1.0,0.0,28.0
2024-07-10 07:45:27.003,18,2,15,24340849.262245413,127912032.12604614,-239.127685546875,5.0,2.0,7.0,1.0,1.0,64500.0,1.0,0.0,40.0,24340851.84887259,98010520.22849432,-182.9912109375,3.0,2.0,6.0,1.0,1.0,64500.0,1.0,0.0,43.0
2024-07-10 07:45:27.003,18,2,34,25270342.560903776,132796544.82664932,-2812.73486328125,5.0,2.0,7.0,1.0,1.0,64500.0,1.0,0.0,41.0,25270344.082369667,101753198.22506122,-2154.919677734375,5.0,3.0,7.0,1.0,1.0,64500.0,1.0,0.0,37.0
2024-07-10 07:45:27.003,18,2,27,24964745.669434432,131190622.95145044,-1444.02099609375,5.0,4.0,8.0,1.0,1.0,64500.0,1.0,0.0,38.0,24964746.430001028,100522686.01883091,-1106.0498046875,3.0,2.0,6.0,1.0,1.0,24020.0,1.0,0.0,41.0
2024-07-10 07:45:28.003,18,2,5,27003746.07203774,141905645.44627553,1058.452392578125,5.0,3.0,7.0,1.0,1.0,25240.0,1.0,0.0,39.0,27003752.198895294,108732916.85397953,809.982177734375,6.0,7.0,8.0,1.0,1.0,3260.0,1.0,0.0,29.0
2024-07-10 07:45:28.003,18,2,30,26668109.084435202,140141858.8376149,-3853.264892578125,10.0,15.0,12.0,1.0,0.0,0.0,0.0,0.0,27.0,,,,,,,,,,,,
2024-07-10 07:45:28.003,18,2,21,27405659.101298414,144017710.30448234,1230.279541015625,9.0,7.0,11.0,1.0,0.0,20.0,1.0,0.0,29.0,27405629.289362732,110351112.4639075,902.7025756835938,10.0,15.0,12.0,1.0,0.0,0.0,0.0,0.0,32.0
2024-07-10 07:45:28.003,18,2,13,27739679.593215704,145772999.51005167,1613.674072265625,8.0,15.0,10.0,1.0,0.0,0.0,0.0,0.0,27.0,27739680.8906906,111696199.61508933,1236.9580078125,6.0,9.0,8.0,1.0,1.0,7900.0,1.0,0.0,28.0
2024-07-10 07:45:28.003,18,2,15,24340894.600214526,127912270.83401175,-238.7763671875,4.0,2.0,7.0,1.0,1.0,64500.0,1.0,0.0,41.0,24340897.224952985,98010703.14457005,-182.84521484375,3.0,1.0,6.0,1.0,1.0,64500.0,1.0,0.0,43.0
2024-07-10 07:45:28.003,18,2,34,25270877.401840996,132799357.09587984,-2811.94140625,5.0,2.0,7.0,1.0,1.0,64500.0,1.0,0.0,41.0,25270879.246205714,101755353.11990146,-2154.97216796875,5.0,3.0,7.0,1.0,1.0,64500.0,1.0,0.0,36.0
2024-07-10 07:45:28.003,18,2,27,24965020.18927983,131192066.49868755,-1443.213134765625,5.0,4.0,8.0,1.0,1.0,64500.0,1.0,0.0,37.0,24965021.002197076,100523792.15842251,-1106.2464599609375,3.0,2.0,6.0,1.0,1.0,25020.0,1.0,0.0,41.0
2024-07-10 07:45:29.003,18,2,5,27003544.791873015,141904586.75949082,1059.1767578125,5.0,4.0,8.0,1.0,1.0,26240.0,1.0,0.0,39.0,27003552.47103214,108732115.66113472,809.857177734375,7.0,9.0,9.0,1.0,1.0,600.0,1.0,0.0,29.0
2024-07-10 07:45:29.003,18,2,30,26668850.032546576,140145752.1895457,-3852.718505859375,9.0,15.0,11.0,1.0,0.0,0.0,0.0,0.0,36.0,,,,,,,,,,,,
2024-07-10 07:45:29.003,18,2,21,27405426.3664182,144016486.9393786,1226.529052734375,9.0,15.0,12.0,1.0,0.0,0.0,0.0,0.0,28.0,,,,,,,,,,,,
2024-07-10 07:45:29.003,18,2,13,27739373.667585235,145771391.56345528,1577.457275390625,9.0,15.0,12.0,1.0,0.0,0.0,0.0,0.0,26.0,27739374.607540067,111694966.01988263,1237.05615234375,7.0,8.0,9.0,1.0,1.0,540.0,1.0,0.0,28.0
2024-07-10 07:45:29.003,18,2,15,24340939.903213408,127912509.60174145,-239.20849609375,5.0,3.0,7.0,1.0,1.0,64500.0,1.0,0.0,40.0,24340942.60787386,98010886.05891812,-183.029541015625,3.0,2.0,6.0,1.0,1.0,64500.0,1.0,0.0,43.0
2024-07-10 07:45:29.003,18,2,34,25271412.977641784,132802169.34248604,-2812.399169921875,5.0,3.0,7.0,1.0,1.0,64500.0,1.0,0.0,43.0,25271414.165878315,101757507.92569803,-2154.88232421875,5.0,4.0,8.0,1.0,1.0,64500.0,1.0,0.0,36.0
2024-07-10 07:45:29.003,18,2,27,24965294.787371997,131193510.26268247,-1443.57763671875,5.0,4.0,8.0,1.0,1.0,64500.0,1.0,0.0,37.0,24965295.557920117,100524898.40182687,-1105.959716796875,3.0,2.0,7.0,1.0,1.0,26020.0,1.0,0.0,41.0
2024-07-10 07:45:30.003,18,2,5,27003343.834467515,141903528.53488532,1058.17138671875,5.0,3.0,7.0,1.0,1.0,27240.0,1.0,0.0,42.0,27003348.23096148,108731292.78323908,811.248779296875,7.0,7.0,9.0,1.0,1.0,340.0,1.0,0.0,29.0
2024-07-10 07:45:30.003,18,2,30,26669591.72934209,140149650.2250175,-3857.189208984375,9.0,15.0,11.0,1.0,0.0,0.0,0.0,0.0,35.0,26669591.574889068,107387393.47773637,-2955.8408203125,9.0,7.0,11.0,1.0,0.0,0.0,1.0,0.0,30.0
2024-07-10 07:45:30.003,18,2,21,27405187.939416565,144015234.3089212,1245.21728515625,9.0,15.0,12.0,1.0,0.0,0.0,0.0,0.0,28.0,,,,,,,,,,,,
2024-07-10 07:45:30.003,18,2,13,27739066.12871704,145769776.0344198,1602.584228515625,9.0,15.0,12.0,1.0,0.0,0.0,0.0,0.0,25.0,27739065.22125222,111693720.27675141,1237.357421875,8.0,15.0,10.0,1.0,0.0,0.0,0.0,0.0,27.0
2024-07-10 07:45:30.003,18,2,15,24340985.41701092,127912748.50442569,-238.732666015625,4.0,3.0,7.0,1.0,1.0,64500.0,1.0,0.0,40.0,24340987.988491308,98011069.157273,-183.169189453125,3.0,1.0,6.0,1.0,1.0,64500.0,1.0,0.0,43.0
2024-07-10 07:45:30.003,18,2,34,25271948.32254129,132804981.94845314,-2812.991455078125,5.0,3.0,7.0,1.0,1.0,64500.0,1.0,0.0,43.0,25271949.142508425,101759663.00633945,-2155.23974609375,5.0,5.0,8.0,1.0,1.0,64500.0,1.0,0.0,33.0
2024-07-10 07:45:30.003,18,2,27,24965569.655663338,131194954.36255337,-1444.34521484375,5.0,3.0,7.0,1.0,1.0,64500.0,1.0,0.0,38.0,24965570.490288656,100526004.90916848,-1106.787353515625,3.0,2.0,7.0,1.0,1.0,27020.0,1.0,0.0,41.0
2024-07-10 07:45:31.003,18,2,5,27003143.333699316,141902470.86788577,1057.83203125,5.0,3.0,7.0,1.0,1.0,28240.0,1.0,0.0,40.0,27003147.27027534,108730482.39616455,810.264404296875,7.0,7.0,9.0,1.0,1.0,1340.0,1.0,0.0,30.0
2024-07-10 07:45:31.003,18,2,30,26670314.818970434,140153450.27104086,-3861.304443359375,9.0,15.0,12.0,1.0,0.0,0.0,0.0,0.0,26.0,,,,,,,,,,,,
2024-07-10 07:45:31.003,18,2,21,27404939.93545623,144013930.56738144,1233.135986328125,9.0,7.0,11.0,1.0,0.0,0.0,1.0,0.0,32.0,,,,,,,,,,,,
2024-07-10 07:45:31.003,18,2,13,27738756.952320408,145768150.92818874,1612.67919921875,9.0,15.0,12.0,1.0,0.0,0.0,0.0,0.0,30.0,27738759.41323622,111692488.73797457,1233.3603515625,8.0,15.0,10.0,1.0,0.0,0.0,0.0,0.0,27.0
2024-07-10 07:45:31.003,18,2,15,24341031.07431902,127912987.8831531,-239.419677734375,5.0,3.0,7.0,1.0,1.0,64500.0,1.0,0.0,40.0,24341033.52643992,98011252.58153869,-183.689208984375,3.0,1.0,6.0,1.0,1.0,64500.0,1.0,0.0,43.0
2024-07-10 07:45:31.003,18,2,34,25272483.164595325,132807795.17423774,-2813.53271484375,5.0,2.0,7.0,1.0,1.0,64500.0,1.0,0.0,42.0,25272484.388151094,101761818.5503738,-2155.62548828125,5.0,4.0,8.0,1.0,1.0,64500.0,1.0,0.0,36.0
2024-07-10 07:45:31.003,18,2,27,24965844.45764385,131196398.88147832,-1445.041748046875,5.0,3.0,7.0,1.0,1.0,64500.0,1.0,0.0,37.0,24965845.550951198,100527111.76441066,-1107.138427734375,3.0,2.0,6.0,1.0,1.0,28020.0,1.0,0.0,42.0
2024-07-10 07:45:32.003,18,2,5,27002941.837989498,141901414.13724473,1055.64306640625,5.0,4.0,8.0,1.0,1.0,29240.0,1.0,0.0,38.0,27002947.992069393,108729672.57326582,810.552978515625,7.0,8.0,9.0,1.0,1.0,2340.0,1.0,0.0,31.0
2024-07-10 07:45:32.003,18,2,30,26671043.646369968,140157280.29944137,-3856.121826171875,10.0,15.0,12.0,1.0,0.0,0.0,0.0,0.0,25.0,,,,,,,,,,,,
2024-07-10 07:45:32.003,18,2,21,27404716.807549097,144012758.48280853,1228.6865234375,9.0,7.0,11.0,1.0,0.0,0.0,1.0,0.0,27.0,,,,,,,,,,,,
2024-07-10 07:45:32.003,18,2,13,27738449.034293883,145766533.10403726,1614.619384765625,8.0,12.0,11.0,1.0,1.0,720.0,1.0,0.0,29.0,27738452.285774358,111691253.03935203,1238.508056640625,8.0,15.0,10.0,1.0,0.0,0.0,0.0,0.0,26.0
2024-07-10 07:45:32.003,18,2,15,24341076.59865646,127913228.01126689,-241.158447265625,5.0,4.0,8.0,1.0,1.0,64500.0,1.0,0.0,38.0,24341079.373815794,98011436.56463005,-184.4853515625,3.0,2.0,6.0,1.0,1.0,64500.0,1.0,0.0,42.0
2024-07-10 07:45:32.003,18,2,34,25273018.663196348,132810609.31661803,-2815.16748046875,5.0,2.0,7.0,1.0,1.0,64500.0,1.0,0.0,45.0,25273020.012114484,101763974.77854006,-2156.309814453125,5.0,4.0,8.0,1.0,1.0,64500.0,1.0,0.0,36.0
2024-07-10 07:45:32.003,18,2,27,24966119.677103374,131197844.1246977,-1444.797607421875,5.0,4.0,8.0,1.0,1.0,64500.0,1.0,0.0,37.0,24966120.65335466,100528219.16832414,-1107.83642578125,3.0,2.0,6.0,1.0,1.0,29020.0,1.0,0.0,42.0
2024-07-10 07:45:33.003,18,2,5,27002740.75731566,141900360.23113135,1047.565673828125,6.0,15.0,9.0,1.0,0.0,0.0,0.0,0.0,28.0,27002745.825503405,108728867.57946402,807.8125,7.0,15.0,10.0,1.0,0.0,0.0,0.0,0.0,23.0
2024-07-10 07:45:33.003,18,2,30,26671771.736044098,140161106.08185035,-3860.3720703125,9.0,8.0,10.0,1.0,1.0,440.0,1.0,0.0,42.0,,,,,,,,,,,,
2024-07-10 07:45:33.003,18,2,21,27404499.742196605,144011617.41623682,1197.744384765625,9.0,15.0,12.0,1.0,0.0,0.0,0.0,0.0,26.0,,,,,,,,,,,,
2024-07-10 07:45:33.003,18,2,13,27738141.944384888,145764919.21578723,1614.15673828125,8.0,15.0,10.0,1.0,0.0,0.0,0.0,0.0,28.0,27738145.206754297,111690015.76041493,1236.980224609375,8.0,15.0,10.0,1.0,0.0,0.0,0.0,0.0,25.0
2024-07-10 07:45:33.003,18,2,15,24341122.31180526,127913469.22687908,-241.762939453125,5.0,4.0,8.0,1.0,1.0,64500.0,1.0,0.0,38.0,24341125.461585864,98011621.43719448,-185.44140625,3.0,2.0,6.0,1.0,1.0,64500.0,1.0,0.0,43.0
2024-07-10 07:45:33.003,18,2,34,25273554.44951656,132813424.59315023,-2815.678466796875,5.0,2.0,7.0,1.0,1.0,64500.0,1.0,0.0,44.0,25273556.21291227,101766131.98239471,-2157.716796875,5.0,3.0,7.0,1.0,1.0,64500.0,1.0,0.0,37.0
2024-07-10 07:45:33.003,18,2,27,24966395.139190726,131199290.72051868,-1447.4306640625,5.0,3.0,7.0,1.0,1.0,64500.0,1.0,0.0,38.0,24966395.983378764,100529327.56069814,-1108.7373046875,3.0,2.0,6.0,1.0,1.0,30020.0,1.0,0.0,42.0
2024-07-10 07:45:34.003,18,2,5,27002544.388340216,141899328.33138546,1054.809326171875,7.0,5.0,9.0,1.0,1.0,760.0,1.0,0.0,36.0,27002547.978145514,108728070.86945422,808.28466796875,8.0,15.0,10.0,1.0,0.0,0.0,0.0,0.0,30.0
2024-07-10 07:45:34.003,18,2,30,26672501.353938498,140164966.25269544,-3860.188232421875,8.0,6.0,9.0,1.0,1.0,1440.0,1.0,0.0,39.0,26672502.740618903,107399115.23103383,-2957.921875,11.0,7.0,11.0,1.0,1.0,80.0,1.0,0.0,38.0
2024-07-10 07:45:34.003,18,2,13,27737832.066838507,145763290.61782295,1612.3223876953125,8.0,12.0,10.0,1.0,1.0,960.0,1.0,0.0,27.0,27737839.692111358,111688785.56397888,1235.017333984375,8.0,15.0,10.0,1.0,0.0,0.0,0.0,0.0,26.0
2024-07-10 07:45:34.003,18,2,15,24341167.98907641,127913711.25613005,-242.516845703125,5.0,3.0,7.0,1.0,1.0,64500.0,1.0,0.0,39.0,24341171.384695683,98011806.87670812,-185.50927734375,3.0,2.0,6.0,1.0,1.0,64500.0,1.0,0.0,43.0
2024-07-10 07:45:34.003,18,2,34,25274090.57744224,132816240.6312671,-2816.236083984375,4.0,2.0,6.0,1.0,1.0,64500.0,1.0,0.0,46.0,25274092.32045609,101768289.64387447,-2157.7724609375,4.0,3.0,7.0,1.0,1.0,64500.0,1.0,0.0,41.0
2024-07-10 07:45:34.003,18,2,27,24966670.47005244,131200738.07722437,-1447.7484130859375,5.0,4.0,8.0,1.0,1.0,64500.0,1.0,0.0,38.0,24966671.524201497,100530436.60259826,-1109.54052734375,3.0,2.0,6.0,1.0,1.0,31020.0,1.0,0.0,42.0
2024-07-10 07:45:35.003,18,2,9,28743468.000170615,151047943.40382713,-1094.582275390625,9.0,15.0,11.0,1.0,0.0,0.0,0.0,0.0,27.0,,,,,,,,,,,,
2024-07-10 07:45:35.003,18,2,5,27002341.478394955,141898261.50976878,1056.296875,8.0,7.0,9.0,1.0,0.0,40.0,1.0,0.0,32.0,27002347.34999072,108727262.51988426,805.529052734375,8.0,9.0,10.0,1.0,1.0,180.0,1.0,0.0,30.0
2024-07-10 07:45:35.003,18,2,30,26673240.728459038,140168826.7019167,-3861.87744140625,8.0,8.0,9.0,1.0,1.0,2440.0,1.0,0.0,40.0,26673237.863498595,107402073.28851227,-2958.416015625,9.0,5.0,10.0,1.0,1.0,1080.0,1.0,0.0,38.0
2024-07-10 07:45:35.003,18,2,13,27737523.09914648,145761666.95402586,1612.35107421875,9.0,8.0,11.0,1.0,1.0,200.0,1.0,0.0,27.0,27737532.82249391,111687549.86553024,1234.264404296875,8.0,8.0,10.0,1.0,1.0,780.0,1.0,0.0,27.0
2024-07-10 07:45:35.003,18,2,15,24341214.263633613,127913953.88910633,-243.669189453125,5.0,3.0,7.0,1.0,1.0,64500.0,1.0,0.0,39.0,24341217.65394802,98011992.79414193,-186.26953125,3.0,2.0,6.0,1.0,1.0,64500.0,1.0,0.0,43.0
2024-07-10 07:45:35.003,18,2,34,25274626.288377512,132819056.23042142,-2815.414306640625,4.0,2.0,7.0,1.0,1.0,64500.0,1.0,0.0,46.0,25274628.222924955,101770447.03803232,-2156.870849609375,4.0,3.0,7.0,1.0,1.0,64500.0,1.0,0.0,41.0
2024-07-10 07:45:35.003,18,2,27,24966946.159271825,131202186.39277855,-1448.7962646484375,5.0,4.0,8.0,1.0,1.0,64500.0,1.0,0.0,38.0,24966946.93198377,100531546.33112699,-1110.225830078125,3.0,2.0,7.0,1.0,1.0,32020.0,1.0,0.0,42.0
2024-07-10 07:45:36.003,18,2,9,28743675.696361598,151049034.39361358,-1089.881591796875,9.0,15.0,12.0,1.0,0.0,0.0,0.0,0.0,25.0,,,,,,,,,,,,
2024-07-10 07:45:36.003,18,2,5,27002136.483497676,141897203.4390404,1060.190673828125,8.0,9.0,9.0,1.0,1.0,1040.0,1.0,0.0,33.0,27002145.318908226,108726451.60515828,811.90478515625,7.0,11.0,10.0,1.0,1.0,1180.0,1.0,0.0,30.0
2024-07-10 07:45:36.003,18,2,30,26673974.876569565,140172683.18464306,-3860.86279296875,8.0,7.0,10.0,1.0,1.0,60.0,1.0,0.0,37.0,26673972.666131888,107405032.07355681,-2959.679443359375,7.0,4.0,8.0,1.0,1.0,2080.0,1.0,0.0,40.0
2024-07-10 07:45:36.003,18,2,13,27737218.636542268,145760057.24606684,1607.9599609375,9.0,11.0,10.0,1.0,1.0,1200.0,1.0,0.0,27.0,27737225.923420496,111686314.834063,1232.720947265625,8.0,15.0,10.0,1.0,0.0,0.0,0.0,0.0,26.0
2024-07-10 07:45:36.003,18,2,15,24341260.586074214,127914197.68651104,-244.18626403808594,5.0,3.0,7.0,1.0,1.0,64500.0,1.0,0.0,39.0,24341264.099098552,98012179.60063122,-187.07664489746094,3.0,2.0,6.0,1.0,1.0,64500.0,1.0,0.0,43.0
2024-07-10 07:45:36.003,18,2,34,25275161.838631183,132821870.44120699,-2813.26953125,3.0,2.0,6.0,1.0,1.0,64500.0,1.0,0.0,46.0,25275163.91208236,101772603.40665646,-2155.58984375,4.0,3.0,7.0,1.0,1.0,64500.0,1.0,0.0,40.0
2024-07-10 07:45:36.003,18,2,27,24967222.14682013,131203636.6433922,-1450.625,5.0,3.0,7.0,1.0,1.0,64500.0,1.0,0.0,38.0,24967222.88588806,100532657.55885412,-1111.7578125,3.0,2.0,6.0,1.0,1.0,33020.0,1.0,0.0,42.0
2024-07-10 07:45:37.003,18,2,9,28743881.34054658,151050115.07875592,-1085.443115234375,8.0,8.0,11.0,1.0,1.0,440.0,1.0,0.0,34.0,,,,,,,,,,,,
2024-07-10 07:45:37.003,18,2,5,27001932.905837283,141896142.0716618,1063.61376953125,8.0,13.0,9.0,1.0,1.0,2040.0,1.0,0.0,29.0,27001945.654912867,108725645.51156788,814.4674682617188,8.0,15.0,10.0,1.0,0.0,0.0,0.0,0.0,24.0
2024-07-10 07:45:37.003,18,2,30,26674707.00855173,140176545.35335335,-3860.923583984375,8.0,11.0,10.0,1.0,1.0,1060.0,1.0,0.0,38.0,26674708.496932007,107407991.4100857,-2959.096923828125,6.0,3.0,8.0,1.0,1.0,3080.0,1.0,0.0,39.0
2024-07-10 07:45:37.003,18,2,13,27736918.198516674,145758450.4909614,1606.612060546875,9.0,15.0,10.0,1.0,1.0,2200.0,1.0,0.0,27.0,27736919.470933057,111685080.64549677,1231.0791015625,8.0,15.0,11.0,1.0,0.0,0.0,0.0,0.0,26.0
2024-07-10 07:45:37.003,18,2,15,24341307.30672878,127914442.40626305,-245.75390625,5.0,3.0,7.0,1.0,1.0,64500.0,1.0,0.0,39.0,24341310.495388474,98012367.10761745,-187.89208984375,3.0,2.0,6.0,1.0,1.0,64500.0,1.0,0.0,43.0
2024-07-10 07:45:37.003,18,2,34,25275696.8637031,132824682.09921917,-2810.46337890625,3.0,1.0,6.0,1.0,1.0,64500.0,1.0,0.0,46.0,25275698.740036614,101774757.78512378,-2153.881103515625,4.0,3.0,7.0,1.0,1.0,64500.0,1.0,0.0,39.0
2024-07-10 07:45:37.003,18,2,27,24967498.33567415,131205088.79640731,-1452.92138671875,5.0,3.0,7.0,1.0,1.0,64500.0,1.0,0.0,38.0,24967499.415160924,100533770.27416782,-1113.373291015625,3.0,2.0,6.0,1.0,1.0,34020.0,1.0,0.0,42.0
